"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000175395",362.748324384208,2.70682283066539,1.20823115505475,15.0213341617036,0.0200914307276672,0.0792721658486508,"ZNF25"
"ENSG00000229505",16.1674156364527,9.29197395943084,3.52268100471127,15.0206942670372,0.0200963694570511,0.0792747309888157,NA
"ENSG00000099800",1726.91975175012,-0.676997771061286,0.402291100183028,15.0174804863336,0.0201211910690137,0.0793557108834474,"TIMM13"
"ENSG00000113194",713.580197809497,0.822986021528621,0.592530349833568,15.0123286080469,0.0201610426658125,0.0794620199738901,"FAF2"
"ENSG00000123505",5832.68094925877,0.310955109448976,0.391304526424385,15.0134027202655,0.0201527278139503,0.0794620199738901,"AMD1"
"ENSG00000241738",55.0796772225493,-1.43562140958742,2.18855139535573,15.0123406563395,0.0201609493801394,0.0794620199738901,NA
"ENSG00000101187",118.659298433584,-5.61984891890466,1.70851450057904,15.0101498051356,0.0201779191465948,0.0794871250857405,"SLCO4A1"
"ENSG00000167220",1226.80758617131,1.61452088709575,0.825606877845457,15.0098409469188,0.020180312579247,0.0794871250857405,"HDHD2"
"ENSG00000273033",193.15196423051,-0.261138600801043,1.29691784405901,15.0104776449407,0.0201753789166696,0.0794871250857405,"LOC100129550"
"ENSG00000175866",13.1181187878638,-2.40599817519348,1.97888342096714,15.0034226053253,0.0202301115887062,0.0796663001101903,"BAIAP2"
"ENSG00000233045",71.7361980413454,-2.16563792531428,1.13065652788358,15.0001234180621,0.0202557551636801,0.0797502948244145,NA
"ENSG00000126214",167.322845635282,-0.697675743043966,0.670665441175468,14.9979492676607,0.0202726711360911,0.079799899052522,"KLC1"
"ENSG00000138180",171.448567236421,-3.45689345289036,2.12824588963339,14.9964309173997,0.0202844926564084,0.0798294329899319,"CEP55"
"ENSG00000250222",15.943431147647,-1.1086339305055,1.00317114282829,14.9946593200611,0.0202982942206202,0.0798667451400945,NA
"ENSG00000206638",22.6412048370779,4.63613336718045,2.18940356064247,14.9885736428323,0.0203457728077416,0.080036520611003,NA
"ENSG00000070669",604.950213537363,-0.126163036398507,0.500100991584376,14.9879554399458,0.0203506017660339,0.0800384837542842,"ASNS"
"ENSG00000236682",183.824130671303,-1.45150877904719,1.09148788066001,14.9865826121863,0.0203613292274634,0.080063639814861,NA
"ENSG00000128829",1063.94910539676,-0.685890342702273,0.401889725906605,14.9852502464595,0.0203717456762014,0.0800875624892777,"EIF2AK4"
"ENSG00000112303",486.533125154876,-0.700833371697186,1.82868302137576,14.9827458177551,0.0203913390980024,0.0801475448068413,"VNN2"
"ENSG00000173141",2297.24002380234,-0.130523404341213,0.299916505891109,14.98014479752,0.0204117072522799,0.0801791539005656,"MRPL57"
"ENSG00000178694",539.987552150183,-0.043428290031064,0.429407914542819,14.9800571761743,0.020412393738494,0.0801791539005656,"NSUN3"
"ENSG00000253309",20.5751011845037,0.50507951557685,3.78769828086089,14.9807114783396,0.0204072680151507,0.0801791539005656,"SERPINE3"
"ENSG00000128045",16.5854514330801,-7.25018823808018,2.54450526958211,14.9789239448815,0.0204212742426112,0.0801969947683594,"RASL11B"
"ENSG00000276533",21.0190477654407,-0.59876926219032,3.70238078660009,14.9767231049036,0.0204385315430226,0.080247717836188,NA
"ENSG00000273356",259.531095847893,2.33778830531119,1.43940033694458,14.9756018603009,0.020447328837084,0.0802652099285406,NA
"ENSG00000168734",592.068120932096,-1.64991628206206,1.11930009363476,14.9708083986135,0.0204849791592449,0.0803959320082043,"PKIG"
"ENSG00000170296",563.744779213324,0.893801607474013,0.390519742653564,14.9677416346782,0.0205091018168108,0.0804735188035975,"GABARAP"
"ENSG00000102054",2266.52916151292,-0.644896713940365,0.487257590313008,14.9647360593089,0.0205327694882438,0.0805492877738086,"RBBP7"
"ENSG00000183978",1790.99163928122,0.0977254819255387,0.264733969844982,14.9626362936817,0.0205493197499148,0.0805971091825112,"COA3"
"ENSG00000276291",446.065022939,1.40084604945067,0.563585488077616,14.9594289622087,0.020574624384477,0.0806792388093035,NA
"ENSG00000151338",283.109879223726,1.1161859300678,1.38361545590726,14.9575775923125,0.0205892445331578,0.0807090973266693,"MIPOL1"
"ENSG00000233979",31.8983105235758,2.4859248690667,2.9408784887241,14.9573590224748,0.0205909712195062,0.0807090973266693,NA
"ENSG00000119408",321.011744652767,0.187113516638398,1.3734888702622,14.9527351650687,0.0206275317807115,0.0808352607518449,"NEK6"
"ENSG00000105699",27.7383273620495,3.69743911933813,1.3864375846588,14.9513306799115,0.0206386492251899,0.080849157241107,"LSR"
"ENSG00000130939",1123.30625445294,-0.153142052663276,0.444819329878243,14.9511821306223,0.0206398254271455,0.080849157241107,"UBE4B"
"ENSG00000112210",24.0033873308287,3.18082782207141,2.47408617984215,14.9463800779291,0.0206778822022288,0.0809810704466523,"RAB23"
"ENSG00000232533",260.159009671613,1.14702112225758,1.09980637862138,14.9454161094005,0.0206855298235226,0.0809938612132631,NA
"ENSG00000177606",1850.121854467,0.682704716804095,0.739520268701414,14.9405782372905,0.0207239517622176,0.0811271173919086,"JUN"
"ENSG00000272370",29.9249880847837,4.88915311672105,2.30882320873799,14.9394722559731,0.0207327449269958,0.0811443552774754,NA
"ENSG00000183918",394.438754903175,-3.8739055617907,2.23360990855246,14.9343841367562,0.0207732441969713,0.0812684484615904,"SH2D1A"
"ENSG00000227186",54.6183399472823,-9.3486654654086,2.32870181983624,14.9346283768096,0.0207712984255814,0.0812684484615904,NA
"ENSG00000105447",167.331916568379,-1.01320807374603,0.90031216977864,14.9310760239231,0.0207996158679861,0.081354401040991,"GRWD1"
"ENSG00000101162",12.7038923750075,-6.87839527654977,2.72977416702863,14.9277324833647,0.0208263024314415,0.0814415486450595,"TUBB1"
"ENSG00000049656",218.393119394661,-2.29024845586413,0.954639641627978,14.9236045452666,0.0208592947683788,0.0815360676239125,"CLPTM1L"
"ENSG00000283498",1324.56717092054,-0.694261692894659,0.409583039457138,14.9237656259359,0.0208580064044595,0.0815360676239125,NA
"ENSG00000106665",203.630317466305,0.981533040732092,0.956428335690357,14.922743879636,0.0208661798769157,0.0815457367917096,"CLIP2"
"ENSG00000163597",3046.21240934238,0.356223688933933,0.24357645030205,14.917589599938,0.0209074582308455,0.0816897834278546,"SNHG16"
"ENSG00000131507",1010.33019120266,-0.812444428402647,0.491622696507532,14.9141189219361,0.0209352972564956,0.0817737194829905,"NDFIP1"
"ENSG00000155903",828.436614086946,0.214218446814915,0.500076841396779,14.9138085957275,0.0209377881694884,0.0817737194829905,"RASA2"
"ENSG00000031081",74.856287404948,6.82556090062866,2.2938501949287,14.9099132314153,0.0209690793801523,0.0818786295610722,"ARHGAP31"
"ENSG00000225808",30.07727234749,-4.79347185669403,2.07628002910568,14.8826202557274,0.0211895771719026,0.0827221402370897,NA
"ENSG00000137449",136.864998888288,0.374020965790941,1.32630287066733,14.8818672272359,0.0211956920821319,0.0827285405697229,"CPEB2"
"ENSG00000260920",83.8118949142301,-9.57081780598763,2.72159910778669,14.8791754722555,0.0212175640419078,0.0827964262855531,NA
"ENSG00000184719",111.72378667274,1.30792337438819,1.53132204303378,14.8781276948261,0.021226083619569,0.0828121898918811,"RNLS"
"ENSG00000239465",21.3420392160109,-1.62946720093611,1.55824556381575,14.8763582354592,0.0212404786725305,0.0828508647946245,NA
"ENSG00000120162",75.329017052681,-18.3218428453653,2.39293572866965,14.8676121258125,0.021311767659928,0.0831044667534505,"MOB3B"
"ENSG00000250568",102.244209706695,-1.20093159392452,0.644030683981917,14.8672791572486,0.0213144861713881,0.0831044667534505,NA
"ENSG00000162063",210.548010328601,-0.0523610101077078,1.27645574910813,14.864110973417,0.0213403692651183,0.0831878375929381,"CCNF"
"ENSG00000199135",8.85896444639856,2.53890466765728,1.71724194867013,14.8567295596204,0.0214007895287287,0.0833914896807387,"MIR101-1"
"ENSG00000269378",59.2311407652235,1.40700334779331,0.894665269487238,14.8566263844616,0.0214016352202015,0.0833914896807387,NA
"ENSG00000219355",66.7640693763936,-2.33735863492754,1.808713935951,14.8468411976069,0.0214819861029423,0.083686936377848,NA
"ENSG00000138678",397.884914084584,2.13297061150243,1.72062502961184,14.8453203083401,0.0214945006685691,0.0837180456928991,"GPAT3"
"ENSG00000232956",1736.34884697167,-0.0087562889119138,0.481475052785157,14.8435931267863,0.0215087211340044,0.0837557847402722,"SNHG15"
"ENSG00000174428",176.068584608403,-0.125246893202863,0.593176116653795,14.8381098520852,0.0215539262692317,0.0839141379710928,"GTF2IRD2B"
"ENSG00000119673",117.169628310271,-3.55367530551388,1.02770385689181,14.8372006112452,0.0215614309739518,0.0839256794174561,"ACOT2"
"ENSG00000006756",597.124436296779,1.23755464043266,0.749912080653261,14.8364247385992,0.021567836853223,0.0839329398382795,"ARSD"
"ENSG00000115423",97.2442068158615,4.0342930082384,1.58837170557806,14.8348912180197,0.0215805034824581,0.083946886968274,"DNAH6"
"ENSG00000136522",1424.5074798513,-0.690241442868997,0.445070637891183,14.8351117423604,0.0215786815507391,0.083946886968274,"MRPL47"
"ENSG00000175792",1226.27505347463,-2.10056575412116,0.768799413969838,14.8339695107724,0.0215881200473295,0.0839588468493341,"RUVBL1"
"ENSG00000197147",725.131747900738,-0.177709669586062,0.87892033522995,14.8311332478474,0.0216115737080245,0.0840323811512057,"LRRC8B"
"ENSG00000265008",10.1535708942142,-0.483351710667235,1.03233370467741,14.8304006143933,0.0216176359583292,0.0840382756445248,NA
"ENSG00000166478",817.323604782229,1.45513885762616,0.851162983895043,14.8284316163468,0.0216339366720546,0.0840839611822812,"ZNF143"
"ENSG00000106588",776.04924414039,-0.75505411638843,0.365856895298385,14.8262363900589,0.0216521240794397,0.0841214373248593,"PSMA2"
"ENSG00000251411",32.1793950265806,2.27661442640231,2.05899657490286,14.8261692592741,0.0216526804864312,0.0841214373248593,NA
"ENSG00000137825",20.7895399842867,-8.61292773499785,3.53502777920547,14.8249292435549,0.0216629606891716,0.0841260143570037,"ITPKA"
"ENSG00000162430",381.666574523812,-0.043723895336609,0.910538572750767,14.8254183791889,0.0216589050125593,0.0841260143570037,"SEPN1"
"ENSG00000083544",685.037712075359,1.86548359982233,0.56927421812427,14.8205850397588,0.0216990125279403,0.0842483189621877,"TDRD3"
"ENSG00000100348",4177.49542961867,0.223361957724072,0.297979314477091,14.8190794605109,0.0217115204317741,0.0842614854464295,"TXN2"
"ENSG00000170421",163.293852602722,2.92034216437388,1.10455774304136,14.819331031878,0.0217094299734145,0.0842614854464295,"KRT8"
"ENSG00000139433",1104.08945399435,1.18833867065706,0.420461209659516,14.8164488338125,0.0217333914000436,0.0843286607955091,"GLTP"
"ENSG00000260616",34.9047652271823,4.73368625937252,1.59410069797205,14.8143591386197,0.0217507800501308,0.0843784195648832,NA
"ENSG00000263327",174.173044111766,2.63426754913931,1.31685277141474,14.8129941096389,0.0217621458134002,0.0844047975998117,"TAPT1-AS1"
"ENSG00000104497",560.292586601904,1.37450600626027,0.475345146506768,14.8114238082224,0.0217752277607732,0.0844378194163821,"SNX16"
"ENSG00000171103",901.032691016218,-0.230473877229828,0.414458875784432,14.8099604680795,0.0217874253803252,0.0844673989419695,"TRMT61B"
"ENSG00000160305",1231.21868866914,0.378190217221404,0.653448007432685,14.8090978690474,0.021794618596127,0.0844775686201315,"DIP2A"
"ENSG00000143376",963.078979293673,1.09645052018051,0.570279174045425,14.8064328331193,0.0218168566490034,0.084546036720509,"SNX27"
"ENSG00000181035",59.3991963676602,-0.329379051810652,1.76131110806858,14.804619100179,0.0218320034852909,0.0845870015564038,"SLC25A42"
"ENSG00000174032",308.53342359775,1.90133304042117,1.11260899765744,14.803613070292,0.0218404093598294,0.0846018371786349,"SLC25A30"
"ENSG00000173040",62.0209825759348,0.810237201363063,1.7864860188314,14.7995947886742,0.0218740148726466,0.0847142604066356,"EVC2"
"ENSG00000107185",193.391837797654,0.958488998300585,0.776476426711817,14.7989611630478,0.0218793184807632,0.0847170511346685,"RGP1"
"ENSG00000130779",1114.35855707459,-0.501641620819884,0.419472942714191,14.796570786803,0.0218993375808145,0.0847768073678234,"CLIP1"
"ENSG00000183648",1151.89814915894,-0.534513624096336,0.370235592956569,14.7882605531308,0.0219690707434485,0.0850289515688117,"NDUFB1"
"ENSG00000130158",15.704324795278,-6.55316731678368,2.22200198403211,14.7725345454218,0.0221016112843745,0.0855240285936073,"DOCK6"
"ENSG00000114446",752.435773830973,0.943602891835095,0.713878114224043,14.7693246285193,0.0221287583491814,0.0856111548942275,"IFT57"
"ENSG00000136238",1687.16175220437,-0.658990774579748,0.371505307694823,14.7680012558127,0.0221399596933675,0.0856365672592379,"RAC1"
"ENSG00000131969",118.778815698354,2.82116494790471,1.27648730765884,14.7606433489989,0.0222023374287568,0.0858598760189475,"ABHD12B"
"ENSG00000115825",2183.57002392483,0.265218384676602,0.390651958415286,14.7554264894947,0.0222466655904925,0.0860133054675286,"PRKD3"
"ENSG00000155428",7.65560496386793,2.17382690485886,1.95424568280184,14.7536833364649,0.022261496127419,0.0860479676642909,"TRIM74"
"ENSG00000202354",16.7598397351406,-0.00409673233129323,0.976335657167463,14.7532786232255,0.0222649407269842,0.0860479676642909,"RNY3"
"ENSG00000127419",25.8381817203815,-4.43970310867465,1.2953704296874,14.7524327069824,0.0222721421391226,0.0860489539617114,"TMEM175"
"ENSG00000243802",13.6500269988578,1.61397850420293,0.762691672278717,14.7521550838886,0.0222745060701536,0.0860489539617114,NA
"ENSG00000276600",149.907619234874,0.00555492156675705,2.39246957281811,14.7504028952781,0.0222894312886566,0.0860886204285033,"RAB7B"
"ENSG00000157870",31.2679169354082,-0.705123773431375,1.83709351175836,14.749338485475,0.0222985026316183,0.0861056655829253,"FAM213B"
"ENSG00000180357",910.097342310651,-1.27304339877376,0.505085117290043,14.7477224321127,0.022312282038427,0.0861408800084218,"ZNF609"
"ENSG00000196576",55.737360644719,2.48877920599026,1.29169065443359,14.7469881861309,0.0223185453262259,0.0861470683556664,"PLXNB2"
"ENSG00000105971",30.1148458831472,1.22335806781561,2.77501150528388,14.744955210781,0.0223358958209261,0.0861960405531982,"CAV2"
"ENSG00000099194",753.519560030523,-1.31245166273279,0.754794555392944,14.7415287232712,0.0223651683918805,0.0862909909672117,"SCD"
"ENSG00000140455",1556.1548694191,-1.50687916909671,0.531950583397242,14.7384320593234,0.0223916547260834,0.0863751539256367,"USP3"
"ENSG00000147100",84.201394101892,3.49360589931794,2.5228229452274,14.7370465673583,0.0224035147712779,0.0864028730538434,"SLC16A2"
"ENSG00000013441",10770.2062217682,0.961649015914688,0.528343056060957,14.7357920978818,0.0224142584066917,0.0864262758964741,"CLK1"
"ENSG00000125912",201.762129011135,-0.0380508658593454,0.792605385626819,14.7350630277451,0.022420504628068,0.0864323311887044,"NCLN"
